rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
55,Bosnia and Herzegovina,BIH,1410,1410,0,UEFA,10/12/2020
56,Ecuador,ECU,1409,1409,0,CONMEBOL,10/12/2020
57,Mali,MLI,1408,1408,0,CAF,10/12/2020
58,Burkina Faso,BFA,1391,1391,0,CAF,10/12/2020
58,Qatar,QAT,1391,1387,1,AFC,10/12/2020
60,Congo DR,COD,1386,1386,0,CAF,10/12/2020
61,Côte d'Ivoire,CIV,1384,1384,0,CAF,10/12/2020
62,Slovenia,SVN,1379,1379,0,UEFA,10/12/2020
63,Montenegro,MNE,1370,1370,0,UEFA,10/12/2020
64,Honduras,HON,1367,1367,0,CONCACAF,10/12/2020
65,North Macedonia,MKD,1362,1362,0,UEFA,10/12/2020
66,Albania,ALB,1360,1360,0,UEFA,10/12/2020
67,Saudi Arabia,KSA,1353,1353,0,AFC,10/12/2020
68,Bulgaria,BUL,1350,1350,0,UEFA,10/12/2020
69,Iraq,IRQ,1347,1347,0,AFC,10/12/2020
70,El Salvador,SLV,1346,1346,0,CONCACAF,10/12/2020
71,South Africa,RSA,1341,1341,0,CAF,10/12/2020
72,Canada,CAN,1332,1332,0,CONCACAF,10/12/2020
73,Guinea,GUI,1329,1329,0,CAF,10/12/2020
74,United Arab Emirates,UAE,1326,1326,0,AFC,10/12/2020
75,China PR,CHN,1323,1323,0,AFC,10/12/2020
76,Curaçao,CUW,1313,1313,0,CONCACAF,10/12/2020
76,Syria,SYR,1313,1313,0,AFC,10/12/2020
1,Belgium,BEL,1780,1780,0,UEFA,10/12/2020
210,San Marino,SMR,810,810,0,UEFA,10/12/2020
209,Anguilla,AIA,821,821,0,CONCACAF,10/12/2020
208,British Virgin Islands,VGB,842,842,0,CONCACAF,10/12/2020
134,Equatorial Guinea,EQG,1097,1097,0,CAF,18/02/2021
135,Tanzania,TAN,1087,1085,0,CAF,18/02/2021
136,Latvia,LVA,1082,1082,0,UEFA,18/02/2021
137,Myanmar,MYA,1081,1081,0,AFC,18/02/2021
138,Burundi,BDI,1078,1078,0,CAF,18/02/2021
138,Chinese Taipei,TPE,1078,1078,0,AFC,18/02/2021
140,St. Kitts and Nevis,SKN,1074,1074,0,CONCACAF,18/02/2021
141,Suriname,SUR,1073,1073,0,CONCACAF,18/02/2021
141,Solomon Islands,SOL,1073,1073,0,OFC,18/02/2021
143,Lesotho,LES,1072,1072,0,CAF,18/02/2021
133,Rwanda,RWA,1103,1099,0,CAF,18/02/2021
143,Hong Kong,HKG,1072,1072,0,AFC,18/02/2021
146,Ethiopia,ETH,1066,1066,0,CAF,18/02/2021
146,Botswana,BOT,1066,1066,0,CAF,18/02/2021
148,Kuwait,KUW,1057,1060,0,AFC,18/02/2021
149,Nicaragua,NCA,1055,1055,0,CONCACAF,18/02/2021
150,Afghanistan,AFG,1052,1052,0,AFC,18/02/2021
151,Andorra,AND,1048,1048,0,UEFA,18/02/2021
152,Liberia,LBR,1047,1047,0,CAF,18/02/2021
153,Swaziland,SWZ,1040,1040,0,CAF,18/02/2021
153,Malaysia,MAS,1040,1040,0,AFC,18/02/2021
155,Maldives,MDV,1038,1038,0,AFC,18/02/2021
145,Yemen,YEM,1071,1071,0,AFC,18/02/2021
132,Turkmenistan,TKM,1107,1107,0,AFC,18/02/2021
130,Comoros,COM,1112,1112,0,CAF,18/02/2021
130,Guatemala,GUA,1112,1111,1,CONCACAF,18/02/2021
107,Faroe Islands,FRO,1183,1183,0,UEFA,18/02/2021
108,Azerbaijan,AZE,1180,1180,1,UEFA,18/02/2021
108,Estonia,EST,1180,1180,1,UEFA,18/02/2021
110,Thailand,THA,1178,1178,1,AFC,18/02/2021
111,Libya,LBY,1177,1178,0,CAF,18/02/2021
112,Zimbabwe,ZIM,1176,1181,4,CAF,18/02/2021
113,Niger,NIG,1172,1173,0,CAF,18/02/2021
114,Central African Republic,CTA,1171,1171,0,CAF,18/02/2021
115,Korea DPR,PRK,1170,1170,0,AFC,18/02/2021
116,Sierra Leone,SLE,1165,1165,0,CAF,18/02/2021
117,Kosovo,KVX,1155,1155,0,UEFA,18/02/2021
118,New Zealand,NZL,1149,1149,0,OFC,18/02/2021
119,Guinea-Bissau,GNB,1146,1146,1,CAF,18/02/2021
120,Tajikistan,TJK,1144,1143,1,AFC,18/02/2021
121,Namibia,NAM,1143,1147,2,CAF,18/02/2021
122,Kazakhstan,KAZ,1142,1142,0,UEFA,18/02/2021
123,Malawi,MWI,1140,1140,0,CAF,18/02/2021
124,Philippines,PHI,1136,1136,0,AFC,18/02/2021
125,Angola,ANG,1134,1134,0,CAF,18/02/2021
126,Antigua and Barbuda,ATG,1127,1127,0,CONCACAF,18/02/2021
127,Sudan,SDN,1124,1124,0,CAF,18/02/2021
128,Togo,TOG,1115,1115,0,CAF,18/02/2021
129,Lithuania,LTU,1114,1114,0,UEFA,18/02/2021
156,New Caledonia,NCL,1035,1035,0,OFC,18/02/2021
106,Mozambique,MOZ,1185,1185,0,CAF,18/02/2021
1,Belgium,BEL,1780,1780,0,UEFA,18/02/2021
159,Dominican Republic,DOM,1018,1019,0,CONCACAF,18/02/2021
187,São Tomé and Príncipe,STP,914,914,0,CAF,18/02/2021
188,Laos,LAO,912,912,0,AFC,18/02/2021
189,Bhutan,BHU,911,911,0,AFC,18/02/2021
190,Mongolia,MNG,906,906,0,AFC,18/02/2021
191,Brunei Darussalam,BRU,904,904,0,AFC,18/02/2021
192,American Samoa,ASA,900,900,0,OFC,18/02/2021
193,Cayman Islands,CAY,897,897,0,CONCACAF,18/02/2021
194,Samoa,SAM,894,894,0,OFC,18/02/2021
195,Gibraltar,GIB,888,888,0,UEFA,18/02/2021
196,Bahamas,BAH,880,880,0,CONCACAF,18/02/2021
186,Bangladesh,BAN,917,917,0,AFC,18/02/2021
197,Timor-Leste,TLS,879,879,0,AFC,18/02/2021
199,Guam,GUM,873,873,0,AFC,18/02/2021
200,Pakistan,PAK,867,867,0,AFC,18/02/2021
200,Aruba,ARU,867,867,0,CONCACAF,18/02/2021
202,Seychelles,SEY,866,866,0,CAF,18/02/2021
203,Tonga,TGA,862,862,0,OFC,18/02/2021
203,Turks and Caicos Islands,TCA,862,862,0,CONCACAF,18/02/2021
205,Eritrea,ERI,856,856,0,CAF,18/02/2021
206,Sri Lanka,SRI,853,853,0,AFC,18/02/2021
207,US Virgin Islands,VIR,844,844,0,CONCACAF,18/02/2021
208,British Virgin Islands,VGB,842,842,0,CONCACAF,18/02/2021
197,Somalia,SOM,879,879,0,CAF,18/02/2021
184,Dominica,DMA,919,919,0,CONCACAF,18/02/2021
184,Djibouti,DJI,919,919,0,CAF,18/02/2021
183,Montserrat,MSR,921,921,0,CONCACAF,18/02/2021
160,Grenada,GRN,1015,1015,0,CONCACAF,18/02/2021
161,Tahiti,TAH,1014,1014,0,OFC,18/02/2021
162,Barbados,BRB,1009,1009,0,CONCACAF,18/02/2021
163,South Sudan,SSD,998,998,0,CAF,18/02/2021
164,Fiji,FIJ,996,996,0,OFC,18/02/2021
164,Vanuatu,VAN,996,996,0,OFC,18/02/2021
166,Papua New Guinea,PNG,991,991,0,OFC,18/02/2021
167,Guyana,GUY,988,988,0,CONCACAF,18/02/2021
168,St. Vincent / Grenadines,VIN,986,986,0,CONCACAF,18/02/2021
169,Bermuda,BER,983,983,0,CONCACAF,18/02/2021
170,Belize,BLZ,974,974,0,CONCACAF,18/02/2021
171,Nepal,NEP,968,968,0,AFC,18/02/2021
172,Mauritius,MRI,965,965,0,CAF,18/02/2021
173,Indonesia,IDN,964,964,0,AFC,18/02/2021
173,Cambodia,CAM,964,964,0,AFC,18/02/2021
175,St. Lucia,LCA,953,953,0,CONCACAF,18/02/2021
176,Malta,MLT,951,951,0,UEFA,18/02/2021
177,Moldova,MDA,950,950,0,UEFA,18/02/2021
178,Chad,CHA,947,947,0,CAF,18/02/2021
179,Puerto Rico,PUR,942,941,0,CONCACAF,18/02/2021
180,Cuba,CUB,936,936,0,CONCACAF,18/02/2021
181,Liechtenstein,LIE,924,924,0,UEFA,18/02/2021
182,Macau,MAC,922,922,0,AFC,18/02/2021
158,Singapore,SIN,1020,1020,0,AFC,18/02/2021
157,Gambia,GAM,1034,1034,0,CAF,18/02/2021
104,India,IND,1187,1187,0,AFC,18/02/2021
103,Trinidad and Tobago,TRI,1200,1201,0,CONCACAF,18/02/2021
28,Venezuela,VEN,1501,1501,0,CONMEBOL,18/02/2021
29,IR Iran,IRN,1496,1496,0,AFC,18/02/2021
30,Serbia,SRB,1492,1495,0,UEFA,18/02/2021
31,Algeria,ALG,1488,1488,0,CAF,18/02/2021
32,Turkey,TUR,1487,1487,0,UEFA,18/02/2021
33,Morocco,MAR,1481,1474,2,CAF,18/02/2021
34,Slovakia,SVK,1478,1478,1,UEFA,18/02/2021
35,Paraguay,PAR,1476,1476,1,CONMEBOL,18/02/2021
36,Nigeria,NGA,1474,1474,1,CAF,18/02/2021
37,Romania,ROU,1466,1466,0,UEFA,18/02/2021
27,Japan,JPN,1502,1502,0,AFC,18/02/2021
38,Korea Republic,KOR,1465,1465,0,AFC,18/02/2021
40,Hungary,HUN,1460,1460,0,UEFA,18/02/2021
41,Australia,AUS,1457,1457,0,AFC,18/02/2021
42,Republic of Ireland,IRL,1456,1456,0,UEFA,18/02/2021
42,Czech Republic,CZE,1456,1456,0,UEFA,18/02/2021
44,Norway,NOR,1450,1450,0,UEFA,18/02/2021
45,Northern Ireland,NIR,1440,1440,0,UEFA,18/02/2021
46,Iceland,ISL,1438,1438,0,UEFA,18/02/2021
47,Jamaica,JAM,1437,1437,0,CONCACAF,18/02/2021
48,Scotland,SCO,1436,1436,0,UEFA,18/02/2021
49,Egypt,EGY,1432,1432,0,CAF,18/02/2021
39,Russia,RUS,1461,1461,0,UEFA,18/02/2021
26,Tunisia,TUN,1503,1503,0,CAF,18/02/2021
25,Peru,PER,1512,1512,0,CONMEBOL,18/02/2021
24,Ukraine,UKR,1521,1521,0,UEFA,18/02/2021
209,Anguilla,AIA,821,821,0,CONCACAF,18/02/2021
2,France,FRA,1755,1755,0,UEFA,18/02/2021
3,Brazil,BRA,1743,1743,0,CONMEBOL,18/02/2021
4,England,ENG,1670,1670,0,UEFA,18/02/2021
5,Portugal,POR,1662,1662,0,UEFA,18/02/2021
6,Spain,ESP,1645,1645,0,UEFA,18/02/2021
7,Argentina,ARG,1642,1642,0,CONMEBOL,18/02/2021
8,Uruguay,URU,1639,1639,0,CONMEBOL,18/02/2021
9,Mexico,MEX,1632,1632,0,CONCACAF,18/02/2021
10,Italy,ITA,1625,1625,0,UEFA,18/02/2021
11,Croatia,CRO,1617,1617,0,UEFA,18/02/2021
12,Denmark,DEN,1614,1614,0,UEFA,18/02/2021
13,Germany,GER,1610,1610,0,UEFA,18/02/2021
14,Netherlands,NED,1609,1609,0,UEFA,18/02/2021
15,Colombia,COL,1601,1601,0,CONMEBOL,18/02/2021
16,Switzerland,SUI,1593,1593,0,UEFA,18/02/2021
17,Chile,CHI,1567,1567,0,CONMEBOL,18/02/2021
18,Wales,WAL,1562,1562,0,UEFA,18/02/2021
19,Poland,POL,1559,1559,0,UEFA,18/02/2021
20,Senegal,SEN,1558,1558,0,CAF,18/02/2021
20,Sweden,SWE,1558,1558,0,UEFA,18/02/2021
22,USA,USA,1548,1545,0,CONCACAF,18/02/2021
23,Austria,AUT,1531,1531,0,UEFA,18/02/2021
50,Costa Rica,CRC,1427,1427,1,CONCACAF,18/02/2021
104,Kenya,KEN,1187,1187,0,CAF,18/02/2021
50,Cameroon,CMR,1427,1428,0,CAF,18/02/2021
53,Greece,GRE,1413,1413,0,UEFA,18/02/2021
81,Oman,OMA,1303,1303,1,AFC,18/02/2021
82,Benin,BEN,1302,1302,1,CAF,18/02/2021
83,Uganda,UGA,1301,1307,4,CAF,18/02/2021
84,Haiti,HAI,1285,1285,0,CONCACAF,18/02/2021
85,Uzbekistan,UZB,1283,1283,0,AFC,18/02/2021
86,Gabon,GAB,1280,1280,0,CAF,18/02/2021
87,Israel,ISR,1279,1279,0,UEFA,18/02/2021
88,Belarus,BLR,1269,1269,0,UEFA,18/02/2021
89,Georgia,GEO,1267,1267,0,UEFA,18/02/2021
90,Congo,CGO,1265,1264,1,CAF,18/02/2021
80,Cabo Verde,CPV,1306,1306,1,CAF,18/02/2021
90,Zambia,ZAM,1265,1265,0,CAF,18/02/2021
93,Vietnam,VIE,1258,1258,0,AFC,18/02/2021
94,Madagascar,MAD,1257,1257,0,CAF,18/02/2021
95,Jordan,JOR,1243,1244,0,AFC,18/02/2021
96,Kyrgyz Republic,KGZ,1240,1240,0,AFC,18/02/2021
97,Bahrain,BHR,1238,1238,0,AFC,18/02/2021
98,Luxembourg,LUX,1235,1235,0,UEFA,18/02/2021
99,Armenia,ARM,1233,1233,0,UEFA,18/02/2021
100,Cyprus,CYP,1224,1224,0,UEFA,18/02/2021
101,Mauritania,MTN,1207,1207,0,CAF,18/02/2021
102,Palestine,PLE,1206,1204,0,AFC,18/02/2021
92,Lebanon,LBN,1263,1263,0,AFC,18/02/2021
79,Bolivia,BOL,1307,1307,0,CONMEBOL,18/02/2021
78,Panama,PAN,1312,1311,0,CONCACAF,18/02/2021
76,Curaçao,CUW,1313,1313,0,CONCACAF,18/02/2021
54,Mali,MLI,1412,1408,3,CAF,18/02/2021
55,Finland,FIN,1411,1411,1,UEFA,18/02/2021
56,Bosnia and Herzegovina,BIH,1410,1410,1,UEFA,18/02/2021
57,Ecuador,ECU,1409,1409,1,CONMEBOL,18/02/2021
58,Qatar,QAT,1391,1391,0,AFC,18/02/2021
58,Burkina Faso,BFA,1391,1391,0,CAF,18/02/2021
60,Congo DR,COD,1386,1386,0,CAF,18/02/2021
61,Côte d'Ivoire,CIV,1384,1384,0,CAF,18/02/2021
62,Slovenia,SVN,1379,1379,0,UEFA,18/02/2021
63,Montenegro,MNE,1370,1370,0,UEFA,18/02/2021
64,Honduras,HON,1367,1367,0,CONCACAF,18/02/2021
65,North Macedonia,MKD,1362,1362,0,UEFA,18/02/2021
66,Albania,ALB,1360,1360,0,UEFA,18/02/2021
67,Saudi Arabia,KSA,1353,1353,0,AFC,18/02/2021
68,Bulgaria,BUL,1350,1350,0,UEFA,18/02/2021
69,Iraq,IRQ,1348,1347,0,AFC,18/02/2021
70,El Salvador,SLV,1344,1346,0,CONCACAF,18/02/2021
71,South Africa,RSA,1341,1341,0,CAF,18/02/2021
72,Guinea,GUI,1334,1329,1,CAF,18/02/2021
73,Canada,CAN,1332,1332,1,CONCACAF,18/02/2021
74,United Arab Emirates,UAE,1326,1326,0,AFC,18/02/2021
75,China PR,CHN,1323,1323,0,AFC,18/02/2021
76,Syria,SYR,1313,1313,0,AFC,18/02/2021
52,Ghana,GHA,1424,1424,0,CAF,18/02/2021
210,San Marino,SMR,810,810,0,UEFA,18/02/2021
106,Thailand,THA,1178,1178,4,AFC,07/04/2021
209,Anguilla,AIA,805,821,0,CONCACAF,07/04/2021
75,South Africa,RSA,1325,1341,4,CAF,07/04/2021
73,United Arab Emirates,UAE,1330,1326,1,AFC,07/04/2021
73,Cabo Verde,CPV,1330,1306,7,CAF,07/04/2021
72,Guinea,GUI,1331,1334,0,CAF,07/04/2021
71,Bulgaria,BUL,1339,1350,3,UEFA,07/04/2021
70,Canada,CAN,1340,1332,3,CONCACAF,07/04/2021
69,El Salvador,SLV,1341,1344,1,CONCACAF,07/04/2021
68,Iraq,IRQ,1352,1348,1,AFC,07/04/2021
67,Honduras,HON,1361,1367,3,CONCACAF,07/04/2021
66,Albania,ALB,1362,1360,0,UEFA,07/04/2021
76,Curaçao,CUW,1323,1313,0,CONCACAF,07/04/2021
65,Saudi Arabia,KSA,1364,1353,2,AFC,07/04/2021
63,Slovenia,SVN,1369,1379,1,UEFA,07/04/2021
62,North Macedonia,MKD,1374,1362,3,UEFA,07/04/2021
61,Congo DR,COD,1376,1386,1,CAF,07/04/2021
60,Burkina Faso,BFA,1392,1391,2,CAF,07/04/2021
59,Côte d'Ivoire,CIV,1397,1384,2,CAF,07/04/2021
58,Qatar,QAT,1397,1391,0,AFC,07/04/2021
57,Mali,MLI,1400,1412,3,CAF,07/04/2021
55,Bosnia and Herzegovina,BIH,1404,1410,1,UEFA,07/04/2021
55,Cameroon,CMR,1404,1427,5,CAF,07/04/2021
54,Finland,FIN,1410,1411,1,UEFA,07/04/2021
64,Montenegro,MNE,1368,1370,1,UEFA,07/04/2021
77,China PR,CHN,1322,1323,2,AFC,07/04/2021
78,Panama,PAN,1321,1312,0,CONCACAF,07/04/2021
79,Syria,SYR,1304,1313,3,AFC,07/04/2021
102,Kenya,KEN,1205,1187,2,CAF,07/04/2021
101,Mauritania,MTN,1224,1207,0,CAF,07/04/2021
100,Madagascar,MAD,1238,1257,6,CAF,07/04/2021
99,Bahrain,BHR,1238,1238,2,AFC,07/04/2021
98,Kyrgyz Republic,KGZ,1240,1240,2,AFC,07/04/2021
97,Cyprus,CYP,1240,1224,3,UEFA,07/04/2021
96,Luxembourg,LUX,1244,1235,2,UEFA,07/04/2021
95,Jordan,JOR,1251,1243,0,AFC,07/04/2021
94,Congo,CGO,1255,1265,4,CAF,07/04/2021
93,Lebanon,LBN,1256,1263,1,AFC,07/04/2021
92,Vietnam,VIE,1258,1258,1,AFC,07/04/2021
91,Georgia,GEO,1259,1267,2,UEFA,07/04/2021
90,Armenia,ARM,1273,1233,9,UEFA,07/04/2021
89,Belarus,BLR,1276,1269,1,UEFA,07/04/2021
88,Gabon,GAB,1278,1280,2,CAF,07/04/2021
87,Zambia,ZAM,1280,1265,3,CAF,07/04/2021
86,Uzbekistan,UZB,1280,1283,1,AFC,07/04/2021
85,Israel,ISR,1283,1279,2,UEFA,07/04/2021
84,Uganda,UGA,1286,1301,1,CAF,07/04/2021
83,Haiti,HAI,1290,1285,1,CONCACAF,07/04/2021
82,Benin,BEN,1293,1302,0,CAF,07/04/2021
81,Bolivia,BOL,1300,1307,2,CONMEBOL,07/04/2021
80,Oman,OMA,1301,1303,1,AFC,07/04/2021
52,Iceland,ISL,1415,1438,6,UEFA,07/04/2021
103,Trinidad and Tobago,TRI,1201,1200,0,CONCACAF,07/04/2021
51,Greece,GRE,1418,1413,2,UEFA,07/04/2021
49,Ghana,GHA,1425,1424,3,CAF,07/04/2021
21,Poland,POL,1549,1559,2,UEFA,07/04/2021
20,USA,USA,1555,1548,2,CONCACAF,07/04/2021
19,Chile,CHI,1569,1567,2,CONMEBOL,07/04/2021
18,Sweden,SWE,1569,1558,2,UEFA,07/04/2021
17,Wales,WAL,1570,1562,1,UEFA,07/04/2021
16,Netherlands,NED,1598,1609,2,UEFA,07/04/2021
15,Colombia,COL,1600,1601,0,CONMEBOL,07/04/2021
14,Croatia,CRO,1605,1617,3,UEFA,07/04/2021
13,Switzerland,SUI,1606,1593,3,UEFA,07/04/2021
12,Germany,GER,1609,1610,1,UEFA,07/04/2021
22,Senegal,SEN,1542,1558,2,CAF,07/04/2021
11,Mexico,MEX,1629,1632,2,CONCACAF,07/04/2021
9,Uruguay,URU,1639,1639,1,CONMEBOL,07/04/2021
8,Argentina,ARG,1641,1642,1,CONMEBOL,07/04/2021
7,Italy,ITA,1642,1625,3,UEFA,07/04/2021
6,Spain,ESP,1648,1645,0,UEFA,07/04/2021
5,Portugal,POR,1666,1662,0,UEFA,07/04/2021
4,England,ENG,1686,1670,0,UEFA,07/04/2021
3,Brazil,BRA,1742,1743,0,CONMEBOL,07/04/2021
2,France,FRA,1757,1755,0,UEFA,07/04/2021
1,Belgium,BEL,1783,1780,0,UEFA,07/04/2021
210,San Marino,SMR,804,810,0,UEFA,07/04/2021
10,Denmark,DEN,1631,1614,2,UEFA,07/04/2021
23,Austria,AUT,1523,1531,0,UEFA,07/04/2021
24,Ukraine,UKR,1515,1521,0,UEFA,07/04/2021
25,Serbia,SRB,1512,1492,5,UEFA,07/04/2021
48,Northern Ireland,NIR,1425,1440,3,UEFA,07/04/2021
47,Republic of Ireland,IRL,1427,1456,5,UEFA,07/04/2021
46,Egypt,EGY,1432,1432,3,CAF,07/04/2021
45,Jamaica,JAM,1432,1437,2,CONCACAF,07/04/2021
44,Scotland,SCO,1441,1436,4,UEFA,07/04/2021
43,Romania,ROU,1449,1466,6,UEFA,07/04/2021
42,Norway,NOR,1452,1450,2,UEFA,07/04/2021
41,Australia,AUS,1457,1457,0,AFC,07/04/2021
40,Czech Republic,CZE,1458,1456,2,UEFA,07/04/2021
39,Korea Republic,KOR,1460,1465,1,AFC,07/04/2021
38,Russia,RUS,1462,1461,1,UEFA,07/04/2021
37,Hungary,HUN,1468,1460,3,UEFA,07/04/2021
36,Slovakia,SVK,1475,1478,2,UEFA,07/04/2021
35,Paraguay,PAR,1476,1476,0,CONMEBOL,07/04/2021
34,Morocco,MAR,1479,1481,1,CAF,07/04/2021
33,Algeria,ALG,1486,1488,2,CAF,07/04/2021
32,Nigeria,NGA,1487,1474,4,CAF,07/04/2021
31,IR Iran,IRN,1499,1496,2,AFC,07/04/2021
30,Venezuela,VEN,1500,1501,2,CONMEBOL,07/04/2021
29,Turkey,TUR,1505,1487,3,UEFA,07/04/2021
28,Japan,JPN,1509,1502,1,AFC,07/04/2021
27,Peru,PER,1511,1512,2,CONMEBOL,07/04/2021
26,Tunisia,TUN,1512,1503,0,CAF,07/04/2021
50,Costa Rica,CRC,1423,1427,0,CONCACAF,07/04/2021
104,Palestine,PLE,1196,1206,2,AFC,07/04/2021
53,Ecuador,ECU,1413,1409,4,CONMEBOL,07/04/2021
208,British Virgin Islands,VGB,826,842,0,CONCACAF,07/04/2021
180,Montserrat,MSR,933,921,3,CONCACAF,07/04/2021
179,Chad,CHA,935,947,1,CAF,07/04/2021
178,Puerto Rico,PUR,938,942,1,CONCACAF,07/04/2021
177,Moldova,MDA,948,950,0,UEFA,07/04/2021
176,St. Lucia,LCA,953,953,1,CONCACAF,07/04/2021
175,Malta,MLT,955,951,1,UEFA,07/04/2021
174,Cambodia,CAM,963,964,1,AFC,07/04/2021
173,Indonesia,IDN,964,964,0,AFC,07/04/2021
172,Mauritius,MRI,964,965,0,CAF,07/04/2021
171,Nepal,NEP,967,968,0,AFC,07/04/2021
182,Macau,MAC,922,922,0,AFC,07/04/2021
170,Belize,BLZ,977,974,0,CONCACAF,07/04/2021
168,Bermuda,BER,987,983,1,CONCACAF,07/04/2021
167,St. Vincent / Grenadines,VIN,989,986,1,CONCACAF,07/04/2021
166,Papua New Guinea,PNG,990,991,0,OFC,07/04/2021
165,Guyana,GUY,990,988,2,CONCACAF,07/04/2021
164,Vanuatu,VAN,995,996,0,OFC,07/04/2021
163,Fiji,FIJ,996,996,1,OFC,07/04/2021
162,Barbados,BRB,1010,1009,0,CONCACAF,07/04/2021
161,Tahiti,TAH,1014,1014,0,OFC,07/04/2021
160,Grenada,GRN,1017,1015,0,CONCACAF,07/04/2021
159,Singapore,SIN,1020,1020,1,AFC,07/04/2021
169,South Sudan,SSD,984,998,6,CAF,07/04/2021
183,Djibouti,DJI,918,919,1,CAF,07/04/2021
184,Bangladesh,BAN,917,917,2,AFC,07/04/2021
185,Laos,LAO,912,912,3,AFC,07/04/2021
105,India,IND,1184,1187,1,AFC,07/04/2021
207,US Virgin Islands,VIR,829,844,0,CONCACAF,07/04/2021
206,Turks and Caicos Islands,TCA,843,862,3,CONCACAF,07/04/2021
205,Aruba,ARU,850,867,5,CONCACAF,07/04/2021
204,Sri Lanka,SRI,853,853,2,AFC,07/04/2021
203,Eritrea,ERI,855,856,2,CAF,07/04/2021
202,Tonga,TGA,861,862,1,OFC,07/04/2021
201,Bahamas,BAH,861,880,5,CONCACAF,07/04/2021
200,Seychelles,SEY,865,866,2,CAF,07/04/2021
199,Pakistan,PAK,866,867,1,AFC,07/04/2021
198,Guam,GUM,872,873,1,AFC,07/04/2021
197,Somalia,SOM,879,879,0,CAF,07/04/2021
196,Timor-Leste,TLS,879,879,1,AFC,07/04/2021
195,Gibraltar,GIB,880,888,0,UEFA,07/04/2021
194,Cayman Islands,CAY,884,897,1,CONCACAF,07/04/2021
193,Samoa,SAM,894,894,1,OFC,07/04/2021
192,Mongolia,MNG,896,906,2,AFC,07/04/2021
191,American Samoa,ASA,900,900,1,OFC,07/04/2021
190,São Tomé and Príncipe,STP,903,914,3,CAF,07/04/2021
189,Brunei Darussalam,BRU,903,904,2,AFC,07/04/2021
188,Dominica,DMA,904,919,4,CONCACAF,07/04/2021
187,Bhutan,BHU,910,911,2,AFC,07/04/2021
186,Liechtenstein,LIE,911,924,5,UEFA,07/04/2021
158,Andorra,AND,1034,1048,7,UEFA,07/04/2021
157,New Caledonia,NCL,1035,1035,1,OFC,07/04/2021
181,Cuba,CUB,923,936,1,CONCACAF,07/04/2021
107,Zimbabwe,ZIM,1175,1176,5,CAF,07/04/2021
129,Rwanda,RWA,1123,1103,4,CAF,07/04/2021
128,Antigua and Barbuda,ATG,1129,1127,2,CONCACAF,07/04/2021
127,Guatemala,GUA,1129,1112,3,CONCACAF,07/04/2021
126,Angola,ANG,1135,1134,1,CAF,07/04/2021
125,Philippines,PHI,1135,1136,1,AFC,07/04/2021
124,Kazakhstan,KAZ,1147,1142,2,UEFA,07/04/2021
123,Sudan,SDN,1149,1124,4,CAF,07/04/2021
122,New Zealand,NZL,1149,1149,4,OFC,07/04/2021
120,Kosovo,KVX,1151,1155,3,UEFA,07/04/2021
119,Libya,LBY,1156,1177,8,CAF,07/04/2021
130,Turkmenistan,TKM,1106,1107,2,AFC,07/04/2021
118,Central African Republic,CTA,1157,1171,4,CAF,07/04/2021
116,Estonia,EST,1161,1180,8,UEFA,07/04/2021
115,Malawi,MWI,1162,1140,8,CAF,07/04/2021
114,Sierra Leone,SLE,1162,1165,2,CAF,07/04/2021
113,Faroe Islands,FRO,1165,1183,6,UEFA,07/04/2021
112,Niger,NIG,1165,1172,1,CAF,07/04/2021
111,Namibia,NAM,1168,1143,10,CAF,07/04/2021
110,Azerbaijan,AZE,1168,1180,2,UEFA,07/04/2021
109,Korea DPR,PRK,1169,1170,6,AFC,07/04/2021
108,Guinea-Bissau,GNB,1171,1146,11,CAF,07/04/2021
156,Dominican Republic,DOM,1036,1018,3,CONCACAF,07/04/2021
117,Mozambique,MOZ,1161,1185,11,CAF,07/04/2021
131,Comoros,COM,1106,1112,1,CAF,07/04/2021
121,Tajikistan,TJK,1151,1144,1,AFC,07/04/2021
133,Togo,TOG,1104,1115,5,CAF,07/04/2021
155,Maldives,MDV,1038,1038,0,AFC,07/04/2021
132,Equatorial Guinea,EQG,1105,1097,2,CAF,07/04/2021
153,Malaysia,MAS,1040,1040,0,AFC,07/04/2021
152,Gambia,GAM,1043,1034,5,CAF,07/04/2021
151,Liberia,LBR,1047,1047,1,CAF,07/04/2021
150,Botswana,BOT,1051,1066,4,CAF,07/04/2021
149,Afghanistan,AFG,1052,1052,1,AFC,07/04/2021
148,Kuwait,KUW,1056,1057,0,AFC,07/04/2021
147,Nicaragua,NCA,1060,1055,2,CONCACAF,07/04/2021
146,Lesotho,LES,1069,1072,3,CAF,07/04/2021
145,Yemen,YEM,1070,1071,0,AFC,07/04/2021
144,Hong Kong,HKG,1072,1072,1,AFC,07/04/2021
154,Swaziland,SWZ,1039,1040,1,CAF,07/04/2021
142,Burundi,BDI,1075,1078,4,CAF,07/04/2021
141,Chinese Taipei,TPE,1078,1078,3,AFC,07/04/2021
140,Ethiopia,ETH,1079,1066,6,CAF,07/04/2021
139,Myanmar,MYA,1081,1081,2,AFC,07/04/2021
138,Latvia,LVA,1081,1082,2,UEFA,07/04/2021
137,Tanzania,TAN,1088,1087,2,CAF,07/04/2021
136,Suriname,SUR,1089,1073,5,CONCACAF,07/04/2021
